25,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,25
0,24.9458939238764,34.7738057172089,39.3657423708332,41.8525607657503,43.3605716962926,44.3515921958008,45.039485280047,45.5341194271147,45.8968143894282,46.1640012720877,46.3582749004658,46.4939564267697,46.5800513946716,46.6218659936486,46.6218659936486,46.5800513946716,46.4939564267697,46.3582749004658,46.1640012720877,45.8968143894282,45.5341194271147,45.039485280047,44.3515921958008,43.3605716962926,41.8525607657503,39.3657423708332,34.7738057172089,24.9458939238764,0
0,15.0098165649363,24.7836792020525,30.8367405819821,34.6841099204922,37.2383559671154,39.0065725682333,40.2725258155933,41.2005064440634,41.8894934962759,42.4012964912563,42.7755421843566,43.0379145915757,43.2048083665865,43.2859768393355,43.2859768393355,43.2048083665865,43.0379145915757,42.7755421843566,42.4012964912563,41.8894934962759,41.2005064440634,40.2725258155933,39.0065725682333,37.2383559671154,34.6841099204922,30.8367405819821,24.7836792020525,15.0098165649363,0
0,10.309785759261,18.5145381073673,24.5137043797638,28.8091420825332,31.9026113575917,34.1643347422758,35.8441281206819,37.1065399757761,38.0600657392125,38.7769059110533,39.3054786051999,39.6781768560598,39.9161360507518,40.03211159616,40.03211159616,39.9161360507519,39.6781768560598,39.3054786051999,38.7769059110533,38.0600657392125,37.1065399757761,35.8441281206819,34.1643347422758,31.9026113575917,28.8091420825332,24.5137043797638,18.5145381073673,10.309785759261,0
0,7.71492593650902,14.451256621486,19.8948030298621,24.1366769482013,27.3992686349675,29.9047969588809,31.833986986129,33.3224293893721,34.4683767359528,35.3419070060019,35.9924715123778,36.4544042148453,36.7507030373453,36.895492448816,36.895492448816,36.7507030373453,36.4544042148454,35.9924715123778,35.341907006002,34.4683767359528,33.3224293893721,31.833986986129,29.9047969588809,27.3992686349675,24.1366769482013,19.8948030298621,14.451256621486,7.71492593650902,0
0,6.09884226595335,11.6811190894046,16.4781084131623,20.4441965819557,23.6538518799261,26.2226100185534,28.2657441069715,29.8820890708845,31.1504896645039,32.131352113789,32.8696505478483,33.397877619823,33.7384305496147,33.9053334133977,33.9053334133977,33.7384305496147,33.397877619823,32.8696505478483,32.131352113789,31.1504896645039,29.8820890708845,28.2657441069715,26.2226100185534,23.6538518799261,20.4441965819557,16.4781084131623,11.6811190894046,6.09884226595335,0
0,4.99954613447682,9.69671065026238,13.8929708563079,17.5090116243427,20.5503913284207,23.0672902790056,25.125703016666,26.791258757059,28.1218409679209,29.1651761470064,29.9588092418307,30.5310044893048,30.9018352608409,31.0841284249551,31.0841284249551,30.9018352608409,30.5310044893048,29.9588092418307,29.1651761470064,28.1218409679209,26.791258757059,25.125703016666,23.0672902790056,20.5503913284207,17.5090116243427,13.8929708563079,9.69671065026238,4.99954613447682,0
0,4.20289230407841,8.21372482471122,11.8888225952427,15.1495001033951,17.9726545654244,20.3719158571039,22.3801770122739,24.0372395841156,25.3824349142489,26.4508324585499,27.2716456035227,27.8678190066253,28.2561568770405,28.4476241218187,28.4476241218187,28.2561568770405,27.8678190066253,27.2716456035228,26.4508324585499,25.3824349142489,24.0372395841156,22.3801770122739,20.3719158571039,17.9726545654244,15.1495001033951,11.8888225952427,8.21372482471122,4.20289230407841,0
0,3.59859445320199,7.06706267408023,10.2999693351717,13.2286619403755,15.820223352648,18.0691994825429,19.9877335717836,21.5971756398382,22.9220941357097,23.9864935997044,24.8116666806342,25.415108752897,25.8100525771339,26.0053225959978,26.0053225959978,25.8100525771339,25.415108752897,24.8116666806342,23.9864935997044,22.9220941357097,21.5971756398382,19.9877335717836,18.0691994825429,15.820223352648,13.2286619403755,10.2999693351717,7.06706267408024,3.59859445320199,0
0,3.12475106556698,6.15661469099782,9.01629947582281,11.6462296709983,14.0119425549338,16.0987623394358,17.9064698883041,19.4439490445528,20.7247851068503,21.7640632980525,22.5762389734138,23.1738219039537,23.5666179083972,23.7613224518447,23.7613224518447,23.5666179083972,23.1738219039537,22.5762389734139,21.7640632980525,20.7247851068503,19.4439490445528,17.9064698883041,16.0987623394358,14.0119425549338,11.6462296709983,9.01629947582282,6.15661469099782,3.12475106556698,0
